,TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity,SuccessfulNoBottlenecks_AverageUniqueDroneEncounter,SuccessfulNoBottlenecks_AverageAvoidanceManeuvers,SuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,SuccessfulNoBottlenecks_PercentageTimeVerticalProximity,SuccessfulBottlenecks_AverageUniqueDroneEncounter,SuccessfulBottlenecks_AverageAvoidanceManeuvers,SuccessfulBottlenecks_PercentageTimeHorizontalProximity,SuccessfulBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulNoBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulNoBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulNoBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulBottlenecks_PercentageTimeVerticalProximity,SuccessfulNoBottlenecks_Percentage,SuccessfulBottlenecks_Percentage,UnsuccessfulNoBottlenecks_Percentage,UnsuccessfulBottlenecks_Percentage
1660,100,30,Random,100,531,40584,13442.42,3560.083,9672.479,2414.459,1282.25,412.9405,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,405.84,17.961490564942917,32.20436732306492,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1661,150,30,Random,150,1528,111138,23051.81,8556.308,17097.59,5949.621,1985.777,913.6013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.186666666666667,740.92,25.809778060811713,46.007245526562144,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1662,200,30,Random,195,2962,231151,30101.28,14258.96,22338.33,10202.24,2609.702,1441.024,5,57,9278,856.6589,350.5332,621.8098,240.8975,94.2812,58.7204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.189743589743589,1185.3897435897436,33.893043750963415,55.217952088016176,11.4,1855.6,28.120585684687338,62.282194117172885,,,,,,,,,97.5,2.5,0.0,0.0
1663,250,30,Random,243,4979,359802,38116.4,19673.55,28399.25,14263.91,3275.329,1998.187,7,146,39820,1266.05,792.0704,795.218,437.4908,290.3048,248.6444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.48971193415638,1480.6666666666667,37.421975842419535,61.0072148477298,20.857142857142858,5688.571428571428,34.555570475099714,85.64942777384321,,,,,,,,,97.2,2.8000000000000003,0.0,0.0
1664,300,30,Random,294,7045,461938,48314.55,25925.0,36481.0,18956.18,3980.496,2496.888,6,135,17163,1125.962,629.9028,840.4768,395.8125,139.662,110.2614,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.962585034013607,1571.2176870748299,39.23493026427857,62.72806203046052,22.5,2860.5,35.1532733786753,78.94874769085362,,,,,,,,,98.0,2.0,0.0,0.0
1665,100,35,Random,95,395,23997,12519.83,2056.292,8830.678,1245.255,1233.87,289.9799,2,14,3064,213.3328,100.7219,107.6377,40.60055,50.26077,38.3405,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,19,140833,1731.963,1495.074,204.6753,40.10054,1476.704,1431.889,4.157894736842105,252.6,9.946261251151174,23.501657386920826,7.0,1532.0,19.031555391388476,76.28315284465398,,,,,6.333333333333333,46944.333333333336,2.315323133346382,96.96520087979717,95.0,2.0,0.0,3.0
1666,150,35,Random,149,1260,91728,21672.36,7373.35,15784.11,4948.882,1962.337,896.6218,1,11,523,106.6541,46.92088,56.00109,13.00011,19.14025,16.20018,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.456375838926174,615.6241610738255,22.83499351247395,45.69153004810081,11.0,523.0,12.189039146174409,84.63933334204098,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
1667,200,35,Random,200,2845,218014,30049.01,12918.32,22158.18,8950.879,2648.403,1479.484,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.225,1090.07,29.787600323604675,55.86325041921491,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1668,250,35,Random,247,5310,404050,38703.33,20893.3,28773.15,15082.04,3346.209,2107.528,3,36,3132,318.284,151.2229,166.2994,76.58118,64.1609,46.7205,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.497975708502025,1635.82995951417,38.96832649800418,62.982557276009956,12.0,1044.0,24.060643953199033,72.81771296849016,,,,,,,,,98.8,1.2,0.0,0.0
1669,300,35,Random,294,7383,531714,46869.69,27508.47,35075.74,20371.33,3985.978,2703.411,6,135,14146,1016.237,529.5837,682.9688,322.0581,173.6028,143.0221,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.112244897959183,1808.5510204081634,43.463760908169014,67.82302862685142,22.5,2357.6666666666665,31.691239346727194,82.3846735190907,,,,,,,,,98.0,2.0,0.0,0.0
1670,100,40,Random,100,403,28861,13568.52,2335.736,9704.706,1665.502,1301.711,267.2799,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,288.61,12.27475067288105,20.53296776319782,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1671,150,40,Random,147,1163,83568,20715.35,6906.316,14969.61,4875.554,1929.357,772.6005,3,15,652,515.7053,79.80125,383.3347,59.7808,56.82073,6.239995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.91156462585034,568.4897959183673,23.53594798060376,40.04445522523826,5.0,217.33333333333334,11.59204685311553,10.98189868380783,,,,,,,,,98.0,2.0,0.0,0.0
1672,200,40,Random,196,2482,198534,30510.62,13988.86,22729.41,10177.34,2578.781,1368.463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,52,260659,2230.747,1901.829,359.2524,128.8622,1804.063,1772.36,12.66326530612245,1012.9285714285714,33.3567131706927,53.06627433659546,,,,,,,,,13.0,65164.75,5.776638946505363,98.24268886396982,98.0,0.0,0.0,2.0
1673,250,40,Random,240,4203,289896,36852.39,18526.35,27190.35,13370.41,3196.907,1840.085,5,92,23787,786.6997,393.7113,505.1021,202.5837,149.1996,123.2602,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,109,442770,2784.324,2367.711,511.5011,164.4407,2184.532,2167.662,17.5125,1207.9,36.28098476109691,57.558289934614926,18.4,4757.4,25.75108392694188,82.61429655307386,,,,,21.8,88554.0,5.905947009040615,99.22775221420422,96.0,2.0,0.0,2.0
1674,300,40,Random,299,6090,435797,45158.5,25167.21,33213.21,18073.89,4042.696,2452.328,1,23,2182,133.3317,63.52126,81.31837,34.6806,24.02036,15.02015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.367892976588628,1457.515050167224,40.02322929238128,60.66070760700285,23.0,2182.0,26.010768631915738,62.530911276933395,,,,,,,,,99.66666666666667,0.33333333333333337,0.0,0.0
1675,100,20,Random,99,773,65536,14734.17,4444.971,10902.58,3184.79,1305.731,472.8405,1,8,1001,86.67747,73.81963,35.72063,29.54049,22.40032,22.40032,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.808080808080808,661.979797979798,21.61499426163808,36.21270384175608,8.0,1001.0,34.080932449920375,100.0,,,,,,,,,99.0,1.0,0.0,0.0
1676,150,20,Random,146,1902,146154,22051.77,9248.931,16253.76,6202.346,1924.857,1060.042,4,43,7531,804.4045,213.2627,587.1784,116.3419,104.3816,67.88079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.027397260273972,1001.054794520548,28.12629553092563,55.07120788713136,10.75,1882.75,14.463109045262676,65.03137526154035,,,,,,,,,97.33333333333334,2.666666666666667,0.0,0.0
1677,200,20,Random,196,3519,278280,31921.37,15538.01,24083.35,11280.22,2665.724,1590.365,4,85,8709,805.2047,414.4785,613.3341,302.514,80.20107,57.34055,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.95408163265306,1419.795918367347,35.33751840851442,59.65977723125124,21.25,2177.25,37.569825412097074,71.49599126295946,,,,,,,,,98.0,2.0,0.0,0.0
1678,250,20,Random,236,4588,342562,37971.28,19034.25,28426.33,13809.6,3206.929,1797.564,3,65,8812,453.4078,253.7335,295.8281,141.1805,73.78111,62.84087,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,243,1699198,5343.806,4244.292,1305.355,444.807,3864.82,3772.071,19.440677966101696,1451.5338983050847,36.368539590975075,56.05250381283776,21.666666666666668,2937.3333333333335,31.137642537247924,85.17203116082153,,,,,22.09090909090909,154472.54545454544,8.32378645482265,97.60017284116725,94.39999999999999,1.2,0.0,4.3999999999999995
1679,300,20,Random,300,8045,536755,48523.17,25334.81,36613.09,18636.08,4021.396,2545.268,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.816666666666666,1789.1833333333334,38.40655917575047,63.29314496756847,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1680,100,25,Random,100,652,37447,15008.84,4018.588,11127.69,2707.426,1317.251,500.0604,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,374.47,18.03887575588786,37.962423258741126,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1681,150,25,Random,150,1667,139248,23116.95,9319.251,17188.18,6446.678,1996.818,1030.781,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.113333333333333,928.32,27.8872342588447,51.621179296260344,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1682,200,25,Random,197,3338,235110,30946.42,14181.5,23018.18,9738.245,2675.184,1636.064,3,27,5632,566.6706,179.7353,430.4871,118.4578,59.02078,36.42027,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.944162436548222,1193.451776649746,31.468082576272156,61.157064336509194,9.0,1877.3333333333333,20.9041725475082,61.707537582526015,,,,,,,,,98.5,1.5,0.0,0.0
1683,250,25,Random,250,5714,378698,39253.51,20622.99,29232.83,14821.89,3385.67,2158.926,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.856,1514.792,37.75940036954657,63.76658091308367,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1684,300,25,Random,296,7715,526488,47348.93,25715.98,35484.99,18736.3,4045.717,2728.911,4,98,20676,666.6351,382.9829,454.2045,241.0346,104.9416,84.86118,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.06418918918919,1778.6756756756756,39.57069357216731,67.45185093272713,24.5,5169.0,36.15690202931109,80.86514785366337,,,,,,,,,98.66666666666667,1.3333333333333335,0.0,0.0
1685,100,30,Random,100,577,42374,13843.01,3419.333,9942.472,2357.026,1319.071,401.2801,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,423.74,17.026831592262088,30.421417800861366,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1686,150,30,Random,149,1419,106548,22686.37,7735.328,16695.45,5250.511,2041.279,891.5012,1,14,2024,161.8378,51.00098,107.194,29.66049,25.24039,16.12018,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.523489932885907,715.0872483221476,23.14390094140226,43.67365754509795,14.0,2024.0,18.327294365098883,63.86660427988633,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
1687,200,30,Random,197,3117,237293,31963.21,14896.71,24036.19,10772.36,2641.564,1510.623,3,44,2928,500.0045,178.8235,364.5926,95.68162,51.3806,39.96035,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.82233502538071,1204.5329949238578,33.70237219603413,57.18668940067324,14.666666666666666,976.0,19.136151774634026,77.77322569218732,,,,,,,,,98.5,1.5,0.0,0.0
1688,250,30,Random,247,5402,400092,39772.26,21016.01,29866.38,15640.05,3299.169,1929.425,3,104,9282,493.3549,331.2205,354.7482,221.3575,52.04062,40.96037,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.870445344129553,1619.8056680161944,39.32401628672849,58.482151111385924,34.666666666666664,3094.0,44.86780206297738,78.70845889230374,,,,,,,,,98.8,1.2,0.0,0.0
1689,300,30,Random,295,7577,544130,48370.99,26811.05,36458.43,19838.21,3997.556,2585.829,5,137,22679,1083.287,614.6351,817.4371,433.8445,130.042,108.9015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.684745762711863,1844.5084745762713,41.01261934064198,64.68524768633635,27.4,4535.8,40.048897475922814,83.74332907829778,,,,,,,,,98.33333333333333,1.6666666666666667,0.0,0.0
1690,100,35,Random,100,474,36166,13611.78,3166.25,9768.177,2240.269,1306.971,372.5202,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,361.66,16.458310375277883,28.50256050057729,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1691,150,35,Random,149,1400,105393,22414.01,8063.05,16452.11,5578.923,1967.377,882.2614,1,7,2488,106.6541,59.24117,45.16084,15.52017,31.78054,30.88052,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.395973154362416,707.3355704697987,24.890338676568806,44.84455190845476,7.0,2488.0,14.551873767628248,97.16801539558485,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
1692,200,35,Random,196,2406,175142,29586.4,12064.94,21849.98,8601.604,2587.381,1185.442,4,41,5478,359.9476,202.1039,174.4014,87.72124,75.32096,54.60049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.275510204081632,893.5816326530612,29.07283076007895,45.81629068158111,10.25,1369.5,24.370558381275494,72.4904329419062,,,,,,,,,98.0,2.0,0.0,0.0
1693,250,35,Random,242,4939,356260,37657.04,20370.95,28001.49,14644.5,3252.908,2126.489,4,94,24845,686.6594,455.1596,427.9162,284.1192,150.5227,124.4021,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,101,242786,2060.816,1820.275,403.4604,226.1823,1593.818,1572.61,20.40909090909091,1472.1487603305786,38.88914264105729,65.37193797057894,23.5,6211.25,41.37702039759449,82.64673700378748,,,,,25.25,60696.5,10.97537577348002,98.66935873481162,96.8,1.6,0.0,1.6
1694,300,35,Random,286,6885,500811,44772.16,25952.14,33213.1,18898.17,3835.512,2560.11,5,158,19027,835.8401,535.652,590.0462,363.5698,109.8216,89.36109,1,48,143469,559.1031,466.802,179.7416,106.8941,365.0379,359.9607,8,201,1107911,4105.668,3464.751,1059.684,536.5946,2910.689,2882.924,24.073426573426573,1751.0874125874127,42.20964545824904,66.74754244022701,31.6,3805.4,43.497530209426415,81.36932078935291,48.0,143469.0,19.118853034440335,98.6091307231386,25.125,138488.875,13.069605238416745,99.04610214282597,95.33333333333334,1.6666666666666667,0.33333333333333337,2.666666666666667
1695,100,40,Random,100,478,25042,12953.73,2862.345,9091.554,1667.402,1314.691,392.0803,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,250.42,12.871983590826735,29.82300023351495,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1696,150,40,Random,147,1132,92948,21618.19,6804.402,15890.17,4887.602,1913.736,694.2808,3,20,1969,380.1785,92.96156,228.2567,34.40023,61.56084,34.28022,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.700680272108843,632.2993197278912,22.608747540844078,36.27881797698324,6.666666666666667,656.3333333333334,9.048441718824185,55.6851076106174,,,,,,,,,98.0,2.0,0.0,0.0
1697,200,40,Random,200,2481,167940,30014.95,12637.87,22151.8,9068.955,2625.742,1336.983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.405,839.7,30.214792961507513,50.918292810184695,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1698,250,40,Random,249,4294,340655,38420.59,20218.94,28495.71,14862.56,3320.409,1988.925,1,8,932,153.3359,43.70081,108.3738,25.8204,18.44023,10.42005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.244979919678716,1368.0923694779117,38.68384113830631,59.90000027105095,8.0,932.0,16.83910943229863,56.5071585332721,,,,,,,,,99.6,0.4,0.0,0.0
1699,300,40,Random,294,6867,489010,46470.34,26330.58,34629.19,19137.94,3951.256,2538.548,2,41,27361,334.3434,252.6055,119.4607,64.7211,174.917,163.5158,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,112,257371,2272.568,1954.27,606.6128,344.2258,1603.933,1578.187,23.357142857142858,1663.299319727891,41.18312885165032,64.24660917946092,20.5,13680.5,19.35767238115064,93.48193714733274,,,,,28.0,64342.75,15.146996701528842,98.39482073128988,98.0,0.6666666666666667,0.0,1.3333333333333335
1700,100,20,Random,100,806,67354,15796.66,4924.417,11861.82,3419.944,1314.911,555.7205,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,673.54,21.649791791429326,42.26297445226331,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1701,150,20,Random,146,2041,168895,23815.97,10046.38,17989.29,7229.917,1959.357,995.7419,4,58,14942,632.5306,398.1393,374.341,209.0525,157.4428,135.6623,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.979452054794521,1156.8150684931506,30.35743242874424,50.81983017898219,14.5,3735.5,33.050179706720904,86.16608698524162,,,,,,,,,97.33333333333334,2.666666666666667,0.0,0.0
1702,200,20,Random,198,3341,244373,31860.25,13718.77,23833.85,9678.447,2700.284,1444.962,2,44,10031,314.6519,181.7522,213.6617,111.716,47.88071,36.44045,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.873737373737374,1234.2070707070707,30.377812477930966,53.51148249591524,22.0,5015.5,35.50463226187415,76.10674528427,,,,,,,,,99.0,1.0,0.0,0.0
1703,250,20,Random,250,6403,405567,40832.89,20728.95,30826.31,15110.49,3398.469,2143.067,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.612,1622.268,37.00568340864436,63.05977779994462,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1704,300,20,Random,296,8657,551847,50355.02,27240.55,38394.43,20535.39,4005.716,2662.089,4,142,14360,724.3062,426.0257,526.8934,274.5765,84.80118,68.1408,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.24662162162162,1864.347972972973,40.78121704648316,66.45725757891972,35.5,3590.0,37.9088981980273,80.3535988532235,,,,,,,,,98.66666666666667,1.3333333333333335,0.0,0.0
1705,100,25,Random,96,537,44340,14684.19,3484.197,10934.1,2330.511,1250.331,446.1602,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,247038,2266.962,1783.574,427.6151,32.78031,1776.758,1738.199,5.59375,461.875,15.870885625969153,35.683367044406644,,,,,,,,,5.0,61759.5,1.4460017415377937,97.8298113755503,96.0,0.0,0.0,4.0
1706,150,25,Random,146,1496,115570,21424.48,8400.818,15649.67,5661.726,1925.576,931.9019,4,61,5736,613.2868,255.2412,424.4368,144.3425,87.62125,67.38078,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.246575342465754,791.5753424657535,26.42643368707198,48.39600722069656,15.25,1434.0,23.53588891852882,76.90004422443187,,,,,,,,,97.33333333333334,2.666666666666667,0.0,0.0
1707,200,25,Random,198,3775,344010,32302.63,15662.98,24309.34,11187.61,2691.064,1674.125,2,40,4499,253.3486,157.5574,163.5966,99.56143,35.30043,23.04015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.065656565656564,1737.4242424242425,34.63374344441924,62.210523421219264,20.0,2249.5,39.2981962402792,65.26875168376137,,,,,,,,,99.0,1.0,0.0,0.0
1708,250,25,Random,237,5298,376178,36945.19,19734.88,27415.8,14396.48,3177.888,1928.906,5,141,178596,1203.999,846.608,545.0825,288.0989,534.264,503.43,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,217,1118549,3997.574,3334.916,955.9462,473.3136,2912.568,2853.7,22.354430379746834,1587.2489451476793,38.96712941522292,60.69773384084021,28.2,35719.2,23.92849994061457,94.22869592560981,,,,,27.125,139818.625,11.840020972719953,97.97882830546789,94.8,2.0,0.0,3.2
1709,300,25,Random,298,8438,488569,47865.49,25771.16,35959.63,18723.38,4038.876,2719.89,2,28,2782,279.9892,149.1786,196.2111,107.5415,40.16054,26.16022,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.315436241610737,1639.493288590604,39.116657951271364,67.34274585305417,14.0,1391.0,38.40916006760261,65.13911416529758,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
1710,100,30,Random,99,627,45290,14062.58,3960.177,10291.97,2705.198,1289.091,460.9202,1,3,931,141.7535,20.02027,85.8576,5.079996,24.86038,14.94015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,457.47474747474746,19.2368541192299,35.75544317662602,3.0,931.0,3.583682942572847,60.09622539961175,,,,,,,,,99.0,1.0,0.0,0.0
1711,150,30,Random,148,1394,92577,22237.41,8424.538,16420.31,5811.535,1945.557,886.7014,2,14,1706,319.5146,75.10133,234.2906,35.46043,38.96051,28.80028,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.41891891891892,625.5202702702703,26.134046186134086,45.575709167092,7.0,853.0,11.098218985924275,73.92172227724946,,,,,,,,,98.66666666666667,1.3333333333333335,0.0,0.0
1712,200,30,Random,200,2764,247737,31893.85,14270.91,23987.9,10372.04,2660.223,1438.523,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.82,1238.685,32.52050160140592,54.0752786514514,,,,,,,,,,,,,100.0,0.0,0.0,0.0
1713,250,30,Random,241,4487,359997,37266.53,19578.4,27489.14,14107.75,3231.988,1944.807,1,14,1970,99.99523,35.80063,57.48112,13.28011,17.52021,14.76015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,174,1089173,4119.708,3660.777,643.7893,275.956,3334.456,3291.36,18.61825726141079,1493.7634854771784,37.85635528717055,60.173707328121274,14.0,1970.0,13.280743491464541,84.24642170384944,,,,,21.75,136146.625,6.698435908564394,98.70755529537651,96.39999999999999,0.4,0.0,3.2
1714,300,30,Random,289,8996,663668,45669.0,27601.64,33990.04,20037.38,3926.595,2705.19,7,122,47422,904.4162,563.7173,433.254,177.7828,285.0731,253.7335,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,133,245891,2073.66,1790.43,524.9746,284.7883,1483.519,1468.527,31.1280276816609,2296.4290657439446,43.875232652346234,68.89404178429403,17.428571428571427,6774.571428571428,19.657188803119627,89.00646886710811,,,,,33.25,61472.75,13.733606280682464,98.98942986237454,96.33333333333334,2.3333333333333335,0.0,1.3333333333333335
